Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000027508	-	LG15	+	25470820	25472121	0.000000	0.000000	0.000000
ENSONIG00000018825	kidins220b	LG15	-	25483130	25505705	3.243934	4.884116	5.892604
ENSONIG00000018827	mboat2b	LG15	-	25510938	25522473	0.000000	0.000000	0.000000
ENSONIG00000018830	cep43	LG15	+	25522793	25540844	2.755977	8.031790	9.690220
ENSONIG00000033627	-	LG15	-	25537347	25538495	0.000000	0.000000	0.000000
ENSONIG00000039691	ccr6a	LG15	+	25540821	25598252	0.948931	5.013082	6.048200
ENSONIG00000040677	-	LG15	-	25641426	25642916	0.000000	0.000000	0.000000
ENSONIG00000018832	KIF26A	LG15	-	25653784	25677540	0.000000	0.000000	0.000000
ENSONIG00000036629	-	LG15	+	25714065	25715087	0.000000	0.000000	0.000000
ENSONIG00000033893	-	LG15	-	25716197	25717213	0.000000	0.000000	0.000000
ENSONIG00000018834	PLEKHG3	LG15	-	25727570	25752012	20.131161	30.102081	36.317661
ENSONIG00000018836	spint1b	LG15	-	25774785	25779871	58.184574	83.655830	100.929367
ENSONIG00000030965	-	LG15	-	25788500	25789516	0.000000	0.000000	0.000000
ENSONIG00000018837	pak6b	LG15	+	25808776	25822682	18.636236	26.794556	32.327183
ENSONIG00000021261	myh6	LG15	+	25827973	25833777	0.000000	0.000000	0.000000
ENSONIG00000029544	-	LG15	-	25832587	25833716	0.000000	0.000000	0.000000
ENSONIG00000042210	INAFM2	LG15	+	25835537	25836909	7.961749	11.447136	13.810778
ENSONIG00000038327	-	LG15	+	25864766	25868056	0.000000	0.000000	0.000000
ENSONIG00000021262	zbtb1	LG15	-	25888725	25895630	6.766747	9.729002	11.737879
ENSONIG00000042861	zbtb25	LG15	+	25895651	25900920	0.000000	0.000000	0.000000
ENSONIG00000040036	oni-mir-203a-2	LG15	+	25963243	25963301	0.000000	0.000000	0.000000
ENSONIG00000018840	-	LG15	+	25979130	25989835	3.411323	6.572459	7.929562
ENSONIG00000030224	-	LG15	+	26000911	26023909	0.000000	0.000000	0.000000
ENSONIG00000041083	-	LG15	-	26006044	26008218	0.000000	0.000000	0.000000
ENSONIG00000033097	-	LG15	+	26007685	26009107	0.000000	0.000000	0.000000
ENSONIG00000030533	-	LG15	-	26018345	26019814	0.000000	0.000000	0.000000
ENSONIG00000033376	-	LG15	+	26027188	26029471	1.595506	2.293965	2.767631
ENSONIG00000018850	-	LG15	-	26068234	26076512	33.927086	58.393078	70.450279
ENSONIG00000028114	-	LG15	+	26130824	26133811	0.000000	0.000000	0.000000
ENSONIG00000019022	-	LG15	-	26143768	26336790	3.530721	13.064600	15.762221
ENSONIG00000037576	-	LG15	+	26194077	26195980	0.000000	0.000000	0.000000
ENSONIG00000019014	MARK3	LG15	+	26230640	26239607	12.610539	25.816614	31.147312
ENSONIG00000019017	-	LG15	+	26271471	26277209	0.000000	0.000000	0.000000
ENSONIG00000019019	-	LG15	+	26292490	26293766	0.000000	0.000000	0.000000
ENSONIG00000019020	CKB	LG15	-	26293494	26305209	4.281481	7.049427	8.505015
ENSONIG00000020147	prph2lb	LG15	-	26317451	26322864	0.000000	0.000000	0.000000
ENSONIG00000037245	-	LG15	+	26363575	26365974	0.000000	0.000000	0.000000
ENSONIG00000019024	cdc42bpb	LG15	+	26380390	26400058	16.729822	27.312187	32.951698
ENSONIG00000021182	-	LG15	-	26404889	26406953	0.000000	0.000000	0.000000
ENSONIG00000019030	vipas39	LG15	-	26410308	26418295	16.209057	23.943531	28.887470
ENSONIG00000019032	-	LG15	+	26426991	26427731	0.000000	0.000000	0.000000
ENSONIG00000038430	-	LG15	+	26427278	26450777	0.000000	0.000000	0.000000
ENSONIG00000043137	-	LG15	-	26433389	26435332	0.000000	0.000000	0.000000
ENSONIG00000027141	-	LG15	-	26437233	26438781	0.000000	0.000000	0.000000
ENSONIG00000030874	-	LG15	+	26466021	26467637	0.000000	0.000000	0.000000
ENSONIG00000000224	-	LG15	+	26506150	26509915	1.287736	1.851464	2.233760
ENSONIG00000005211	-	LG15	-	26642304	26645147	0.000000	0.000000	0.000000
ENSONIG00000029458	-	LG15	-	26662764	26665869	0.000000	0.000000	0.000000
ENSONIG00000034633	-	LG15	+	26746314	26758982	0.000000	0.000000	0.000000
ENSONIG00000031702	-	LG15	+	26784357	26856601	2.745458	11.197081	13.509091
ENSONIG00000043019	-	LG15	+	26872124	26873941	2.428016	3.490920	4.211737
ENSONIG00000027315	5_8S_rRNA	LG15	+	26874476	26874629	0.000000	0.000000	0.000000
ENSONIG00000000227	ubr7	LG15	-	26896961	26912202	17.770861	29.085468	35.091133
ENSONIG00000040546	oni-mir-10596-2	LG15	+	26906086	26906140	0.000000	0.000000	0.000000
ENSONIG00000039454	tmem251	LG15	-	26915923	26916867	14.406453	20.713116	24.990028
ENSONIG00000000231	-	LG15	-	26919095	26932545	0.000000	0.000000	0.000000
ENSONIG00000000237	PPP4R4	LG15	+	26958525	26976438	0.000000	0.000000	0.000000
ENSONIG00000000242	-	LG15	-	26979910	26981825	16.397991	23.576481	28.444632
ENSONIG00000038782	-	LG15	+	26986482	26989790	0.000000	0.000000	0.000000
ENSONIG00000000245	xrcc3	LG15	-	26994900	27003653	5.750618	8.268045	9.975259
ENSONIG00000000246	BRF1	LG15	+	27004954	27016719	5.836566	8.391619	10.124348
ENSONIG00000000256	btbd6b	LG15	-	27008990	27013052	6.167256	9.419184	11.364087
ENSONIG00000042990	-	LG15	+	27022919	27023968	0.000000	0.000000	0.000000
ENSONIG00000000260	slc5a6a	LG15	-	27034776	27044937	0.000000	0.000000	0.000000
ENSONIG00000000266	rpl7l1	LG15	-	27060666	27064851	17.582111	25.278969	30.498657
ENSONIG00000039075	-	LG15	+	27086517	27093243	0.000000	0.000000	0.000000
ENSONIG00000036113	-	LG15	+	27130190	27133070	0.000000	0.000000	0.000000
ENSONIG00000040957	-	LG15	-	27173282	27175521	0.000000	0.000000	0.000000
ENSONIG00000000273	CNIH3	LG15	-	27247531	27407655	0.000000	0.000000	0.000000
ENSONIG00000037188	-	LG15	+	27364517	27365641	0.000000	0.000000	0.000000
ENSONIG00000029277	-	LG15	+	27367428	27369824	0.000000	0.000000	0.000000
ENSONIG00000029564	-	LG15	+	27372083	27374083	0.000000	0.000000	0.000000
ENSONIG00000030879	-	LG15	+	27429088	27435916	0.000000	0.000000	0.000000
ENSONIG00000006708	ptchd4	LG15	-	27525169	27581312	0.000000	0.000000	0.000000
ENSONIG00000033175	-	LG15	-	27596996	27598360	0.000000	0.000000	0.000000
ENSONIG00000043077	-	LG15	-	27657222	27658352	0.000000	0.000000	0.000000
ENSONIG00000040896	-	LG15	-	27683555	27736046	0.000000	0.000000	0.000000
ENSONIG00000039581	-	LG15	+	27751059	27789075	0.000000	0.000000	0.000000
ENSONIG00000038627	-	LG15	-	27808300	27817783	0.000000	0.000000	0.000000
ENSONIG00000032800	-	LG15	+	27808300	27823240	0.000000	0.000000	0.000000
ENSONIG00000029281	oni-mir-10603b	LG15	-	27821647	27821745	0.000000	0.000000	0.000000
ENSONIG00000011283	opn5	LG15	+	27831869	27965912	0.000000	0.000000	0.000000
ENSONIG00000032721	oni-mir-10749	LG15	+	27855560	27855616	0.000000	0.000000	0.000000
ENSONIG00000038139	-	LG15	-	27930403	27931630	0.000000	0.000000	0.000000
ENSONIG00000001712	slc25a3b	LG15	+	28045763	28050888	229.462860	513.463501	619.485168
ENSONIG00000021950	SNORA53	LG15	+	28049396	28049596	1.905473	2.739625	3.305312
ENSONIG00000036287	LDHB	LG15	+	28059781	28067871	487.332916	1039.600220	1254.260376
ENSONIG00000001697	golt1ba	LG15	-	28100220	28108266	6.442455	12.807940	15.452566
ENSONIG00000001694	recql	LG15	+	28109764	28125965	2.896993	7.560604	9.121743
ENSONIG00000039170	-	LG15	-	28111696	28112751	0.000000	0.000000	0.000000
ENSONIG00000001691	GABRR2	LG15	-	28140530	28159901	0.000000	0.000000	0.000000
ENSONIG00000001689	ube2j1	LG15	-	28164293	28190780	6.394806	9.194237	11.092694
ENSONIG00000001688	gopc	LG15	+	28205270	28224250	28.937199	42.471226	51.240826
ENSONIG00000001684	-	LG15	-	28230911	28246375	0.000000	0.000000	0.000000
ENSONIG00000001681	mcm9	LG15	+	28282661	28316559	1.364003	2.115872	2.552764
ENSONIG00000020813	-	LG15	-	28319857	28321021	1.394057	2.004328	2.418189
ENSONIG00000020962	gja1b	LG15	+	28327917	28329869	5.403691	7.769246	9.373466
ENSONIG00000001677	hsf2	LG15	+	28487731	28505246	12.593498	18.106508	21.845201
ENSONIG00000001666	serinc1	LG15	+	28508728	28517007	67.348114	105.335411	127.085426
ENSONIG00000001661	nus1	LG15	-	28545281	28553484	11.295362	20.069399	24.213396
ENSONIG00000001657	psmc6	LG15	+	28557286	28568680	41.214615	64.597382	77.935661
ENSONIG00000027666	cgrrf1	LG15	-	28571764	28579349	8.966977	12.892420	15.554488
ENSONIG00000001652	ddhd1b	LG15	+	28584290	28621721	0.000000	0.000000	0.000000
ENSONIG00000029874	-	LG15	+	28622905	28645208	0.000000	0.000000	0.000000
ENSONIG00000027299	oni-mir-10915	LG15	-	28623587	28623649	0.000000	0.000000	0.000000
ENSONIG00000035124	kcnk10a	LG15	+	28740479	28770792	0.000000	0.000000	0.000000
ENSONIG00000001634	si:ch211-241j12.3	LG15	-	28788413	28805581	1.508954	2.169524	2.617494
ENSONIG00000001630	rmdn3	LG15	+	28808428	28817539	1.919503	2.759797	3.329649
ENSONIG00000001629	rad51	LG15	-	28818319	28826375	3.266013	5.711064	6.890304
ENSONIG00000033793	-	LG15	-	28831216	28859254	2.275025	3.270954	3.946352
ENSONIG00000001627	ddx51	LG15	+	28859275	28864964	5.082992	7.308156	8.817167
ENSONIG00000001626	smim8	LG15	-	28865868	28866938	29.663044	42.648529	51.454739
ENSONIG00000032931	-	LG15	-	28870270	28870973	0.000000	0.000000	0.000000
ENSONIG00000001624	gjb7	LG15	+	28870276	28871316	0.000000	0.000000	0.000000
ENSONIG00000001620	znf292b	LG15	-	28875709	28888529	3.674065	5.282448	6.373185
ENSONIG00000028463	-	LG15	+	28905953	28908292	0.000000	0.000000	0.000000
ENSONIG00000020961	zgc:112001	LG15	-	28910463	28911673	2.965870	4.264228	5.144721
ENSONIG00000033834	ankrd6b	LG15	+	28928118	28985905	5.200055	8.866697	10.697522
ENSONIG00000032922	lyrm2	LG15	-	28996711	28998211	8.323009	11.966542	14.437434
ENSONIG00000001610	MDN1	LG15	-	29000198	29051105	1.572280	2.260571	2.727342
ENSONIG00000001609	casp8ap2	LG15	+	29052681	29066939	2.704716	3.999274	4.825057
ENSONIG00000001606	BACH2	LG15	-	29081652	29154428	0.000000	0.000000	0.000000
ENSONIG00000001600	-	LG15	-	29171632	29215164	7.450657	16.264685	19.623070
ENSONIG00000031156	-	LG15	+	29273938	29276622	0.000000	0.000000	0.000000
ENSONIG00000031642	-	LG15	-	29276503	29277813	0.000000	0.000000	0.000000
ENSONIG00000036896	-	LG15	-	29416085	29421020	0.000000	0.000000	0.000000
ENSONIG00000036489	-	LG15	+	29449531	29450759	0.000000	0.000000	0.000000
ENSONIG00000042217	-	LG15	+	29459644	29462173	0.000000	0.000000	0.000000
ENSONIG00000033437	-	LG15	+	29700768	29751711	0.000000	0.000000	0.000000
ENSONIG00000029861	oni-mir-10558	LG15	+	29723999	29724065	0.000000	0.000000	0.000000
ENSONIG00000028912	-	LG15	+	29792925	29794106	0.000000	0.000000	0.000000
ENSONIG00000011317	epha7	LG15	-	29816846	29899477	0.000000	0.000000	0.000000
ENSONIG00000030954	-	LG15	-	29959889	29960656	0.000000	0.000000	0.000000
ENSONIG00000011332	ufl1	LG15	+	30158947	30172725	7.569417	11.512761	13.889955
ENSONIG00000011335	GPR63	LG15	-	30183998	30185230	0.000000	0.000000	0.000000
ENSONIG00000042678	ndufaf4	LG15	-	30193866	30198964	1.078967	1.551302	1.871621
ENSONIG00000011338	dse	LG15	-	30202664	30235477	3.815752	5.486160	6.618961
ENSONIG00000011339	nt5dc1	LG15	-	30238492	30318249	0.000000	0.000000	0.000000
ENSONIG00000040979	-	LG15	+	30270724	30272013	0.000000	0.000000	0.000000
ENSONIG00000011344	COL10A1	LG15	+	30301269	30306458	1910.316162	2746.588623	3313.713135
ENSONIG00000011345	FRK	LG15	+	30327868	30338158	15.089267	21.729479	26.216253
ENSONIG00000032744	oni-mir-10558	LG15	+	30378963	30379029	0.000000	0.000000	0.000000
ENSONIG00000011350	HDAC2	LG15	+	30570527	30596018	8.777961	19.526089	23.557903
ENSONIG00000033764	marcks	LG15	-	30593623	30595785	65.153900	93.676094	113.018639
ENSONIG00000035952	oni-mir-10587	LG15	-	30595742	30595802	0.000000	0.000000	0.000000
ENSONIG00000029058	-	LG15	+	30696705	30698578	0.000000	0.000000	0.000000
ENSONIG00000042152	RNF5	LG15	+	30712725	30714038	3.406708	4.898050	5.909416
ENSONIG00000011356	-	LG15	+	30756569	30789680	3.305581	9.270547	11.184760
ENSONIG00000035627	-	LG15	-	30771451	30772467	0.000000	0.000000	0.000000
ENSONIG00000011362	tube1	LG15	+	30791084	30804409	4.061982	8.405821	10.141483
ENSONIG00000011364	ccn6	LG15	-	30803265	30810503	0.000000	0.000000	0.000000
ENSONIG00000031292	si:dkey-119m7.4	LG15	+	30815184	30832657	2.115799	3.042025	3.670152
ENSONIG00000011372	FYN	LG15	+	30839487	30918706	8.294091	15.573420	18.789072
ENSONIG00000041438	-	LG15	+	30929882	30931602	20.071629	28.858315	34.817074
ENSONIG00000032274	-	LG15	+	30935580	30937754	0.000000	0.000000	0.000000
ENSONIG00000011378	REV3L	LG15	+	30942416	31029508	2.063728	7.097581	8.563114
ENSONIG00000011381	mfsd4b	LG15	-	31030820	31037493	3.043387	4.375679	5.279185
ENSONIG00000011382	slc16a10	LG15	-	31042613	31067858	4.305224	6.189907	7.468019
ENSONIG00000038662	rpf2	LG15	-	31074033	31085763	6.889588	17.059134	20.581562
ENSONIG00000028231	-	LG15	+	31076554	31078488	0.000000	0.000000	0.000000
ENSONIG00000011386	amd1	LG15	-	31091041	31098703	65.281258	94.696381	114.249596
ENSONIG00000011391	CDK19	LG15	+	31099948	31147252	0.000000	0.000000	0.000000
ENSONIG00000035119	tab2	LG15	+	31180935	31213441	4.342970	6.244176	7.533495
ENSONIG00000034520	-	LG15	-	31216674	31225676	9.233546	13.275683	16.016890
ENSONIG00000011400	ppil4	LG15	-	31239641	31266547	12.563674	18.063629	21.793467
ENSONIG00000011403	ginm1	LG15	+	31266618	31278466	8.879059	12.766013	15.401982
ENSONIG00000028769	-	LG15	-	31269230	31271350	0.000000	0.000000	0.000000
ENSONIG00000011405	katna1	LG15	-	31282913	31307246	6.430810	14.320842	17.277857
ENSONIG00000033958	srp9	LG15	-	31309806	31312854	11.320000	16.275515	19.636139
ENSONIG00000039458	-	LG15	-	31316708	31318153	0.000000	0.000000	0.000000
ENSONIG00000042474	-	LG15	+	31319734	31379508	0.000000	0.000000	0.000000
ENSONIG00000033680	-	LG15	+	31386137	31406237	0.000000	0.000000	0.000000
ENSONIG00000011417	lbr	LG15	+	31501880	31513817	18.218134	28.136734	33.946499
ENSONIG00000011420	ephx1	LG15	+	31515900	31519411	4.643372	6.676085	8.054585
ENSONIG00000028376	-	LG15	+	31523869	31524541	0.000000	0.000000	0.000000
ENSONIG00000039386	-	LG15	+	31533426	31534787	0.000000	0.000000	0.000000
ENSONIG00000006450	tnfrsf21	LG15	-	31555152	31625706	0.000000	0.000000	0.000000
ENSONIG00000006440	cd2ap	LG15	+	31648052	31729155	6.036107	8.678513	10.470480
ENSONIG00000027108	-	LG15	-	31735213	31737618	0.000000	0.000000	0.000000
ENSONIG00000030257	-	LG15	+	31752444	31753445	0.000000	0.000000	0.000000
ENSONIG00000042900	tmpoa	LG15	-	31821812	31836657	2.493939	3.585702	4.326089
ENSONIG00000012758	strap	LG15	-	31837883	31845047	18.168339	27.459391	33.129295
ENSONIG00000012755	-	LG15	+	31846254	31875350	0.000000	0.000000	0.000000
ENSONIG00000012751	large1	LG15	-	31892134	31943621	0.000000	0.000000	0.000000
ENSONIG00000033135	-	LG15	-	31954815	31974615	1.427854	5.801381	6.999269
ENSONIG00000040496	-	LG15	-	31978222	31984533	0.000000	0.000000	0.000000
ENSONIG00000012747	-	LG15	-	31986738	31991671	19.171658	28.189756	34.010468
ENSONIG00000012741	uba52	LG15	+	32023977	32104203	453.603729	2854.294189	3443.658447
ENSONIG00000012745	arrdc2	LG15	-	32036400	32046038	60.485397	144.584030	174.438217
ENSONIG00000012736	homer3b	LG15	-	32058194	32103429	0.397049	1.695534	2.045633
ENSONIG00000012731	ddx49	LG15	+	32105194	32111916	5.712716	9.472599	11.428533
ENSONIG00000012729	UPF1	LG15	-	32114908	32126324	10.417972	16.169409	19.508121
ENSONIG00000027578	PGPEP1	LG15	-	32131490	32136737	2.582309	3.806075	4.591967
ENSONIG00000012724	lsm4	LG15	+	32140176	32143692	41.750427	60.027363	72.422012
ENSONIG00000042827	-	LG15	-	32143557	32145812	0.000000	0.000000	0.000000
ENSONIG00000012722	RNF213	LG15	-	32151312	32229913	0.000000	0.000000	0.000000
ENSONIG00000028776	-	LG15	-	32230937	32234649	0.000000	0.000000	0.000000
ENSONIG00000021047	jund	LG15	+	32249286	32250104	1.579976	2.271636	2.740691
ENSONIG00000039875	RAB3A	LG15	-	32252884	32275412	0.000000	0.000000	0.000000
ENSONIG00000012718	mpv17l2	LG15	+	32281489	32284964	3.570909	5.134133	6.194246
ENSONIG00000012712	-	LG15	+	32305290	32390413	0.000000	0.000000	0.000000
ENSONIG00000012705	-	LG15	-	32394383	32397554	2.234547	3.212757	3.876137
ENSONIG00000038195	-	LG15	-	32431002	32432018	0.000000	0.000000	0.000000
ENSONIG00000031491	kank3	LG15	-	32433680	32469956	5.117175	7.548100	9.106657
ENSONIG00000012697	-	LG15	+	32488012	32489616	16.036200	23.056309	27.817055
ENSONIG00000012693	dpp9	LG15	-	32492998	32506985	10.037016	16.169262	19.507946
ENSONIG00000012689	dazap1	LG15	-	32512860	32523292	8.016515	11.525876	13.905778
ENSONIG00000037958	gamt	LG15	+	32533373	32536440	2.218712	3.189990	3.848669
ENSONIG00000012682	ndufs7	LG15	-	32540789	32546120	86.971931	128.799393	155.394318
ENSONIG00000034388	-	LG15	-	32550480	32556771	1.393856	2.004039	2.417840
ENSONIG00000012681	-	LG15	-	32560732	32572518	21.083654	30.313372	36.572575
ENSONIG00000012677	-	LG15	-	32581868	32616962	1.871045	2.690126	3.245592
ENSONIG00000012675	r3hdm4	LG15	-	32629853	32633731	12.393725	17.819283	21.498667
ENSONIG00000027392	ABCA7	LG15	-	32640817	32663832	0.000000	0.000000	0.000000
ENSONIG00000012667	APBA3	LG15	-	32667233	32675267	5.822093	8.542087	10.305885
ENSONIG00000012662	pex11g	LG15	-	32678285	32681580	2.820791	4.055639	4.893060
ENSONIG00000034255	-	LG15	-	32684044	32701796	7.845160	11.279508	13.608538
ENSONIG00000038299	-	LG15	-	32701817	32705842	0.000000	0.000000	0.000000
ENSONIG00000027708	-	LG15	-	32706020	32710807	0.000000	0.000000	0.000000
ENSONIG00000012660	-	LG15	+	32737265	32740336	1.823939	2.622398	3.163880
ENSONIG00000034811	slc35e1	LG15	-	32745156	32754554	3.846894	5.530935	6.672981
ENSONIG00000012655	MED26	LG15	-	32756124	32761382	3.952626	5.682953	6.856388
ENSONIG00000041644	smim7	LG15	-	32768778	32769216	28.400000	40.832565	49.263813
ENSONIG00000012653	tmem38a	LG15	+	32770331	32790361	11.009811	15.829537	19.098072
ENSONIG00000037277	katna1	LG15	+	32774556	32777012	1.212560	1.743378	2.103357
ENSONIG00000012645	comp	LG15	+	32793439	32805727	0.000000	0.000000	0.000000
ENSONIG00000012639	CRTC1	LG15	-	32811158	32839601	0.000000	0.000000	0.000000
ENSONIG00000035418	-	LG15	-	32842083	32858661	0.964197	2.596531	3.132672
ENSONIG00000039180	-	LG15	-	32869676	32880715	0.000000	0.000000	0.000000
ENSONIG00000012633	MAST3	LG15	+	32901262	32922876	0.767149	1.520409	1.834348
ENSONIG00000031551	ndufa7	LG15	+	32926234	32928175	52.681252	75.743340	91.383072
ENSONIG00000012627	-	LG15	+	32930741	32948965	1.224740	1.760890	2.124485
ENSONIG00000012625	B3GNT3	LG15	+	32964611	32966961	7.440419	10.697585	12.906458
ENSONIG00000040022	B3GNT3	LG15	+	32976447	32977658	1.093371	1.572012	1.896606
ENSONIG00000012612	-	LG15	-	32979130	32998878	5.962151	10.311296	12.440407
ENSONIG00000030315	-	LG15	+	32986383	32989763	0.000000	0.000000	0.000000
ENSONIG00000012599	cluap1	LG15	+	33026146	33032791	3.125797	5.209284	6.284914
ENSONIG00000012595	ccdc124	LG15	+	33038689	33045149	17.878788	25.705523	31.013283
ENSONIG00000012585	uhrf1	LG15	+	33063166	33072145	2.119857	4.225284	5.097734
ENSONIG00000012580	kdm4b	LG15	+	33074022	33115117	4.498433	7.521325	9.074352
ENSONIG00000012556	PTPRS	LG15	+	33548674	33765411	0.000000	0.000000	0.000000
ENSONIG00000042266	oni-mir-10608a	LG15	+	33749217	33749271	0.000000	0.000000	0.000000
ENSONIG00000031985	tbxa2r	LG15	+	33775768	33791844	2.117631	11.614559	14.012771
ENSONIG00000012552	-	LG15	+	33812376	33828832	4.511422	12.414419	14.977791
ENSONIG00000012546	WDR47	LG15	-	33833316	33845157	0.000000	0.000000	0.000000
ENSONIG00000012543	camsap2a	LG15	-	33850308	33888795	0.000000	0.000000	0.000000
ENSONIG00000012538	ddx59	LG15	+	33889617	33894151	4.596087	6.608099	7.972562
ENSONIG00000012536	kif14	LG15	+	33894315	33910534	1.107773	1.806345	2.179325
ENSONIG00000012531	-	LG15	+	33915879	34003720	0.000000	0.000000	0.000000
ENSONIG00000028429	nr5a2	LG15	-	34006243	34071715	0.000000	0.000000	0.000000
ENSONIG00000012515	zgc:85936	LG15	-	34212184	34218759	0.000000	0.000000	0.000000
ENSONIG00000012513	alpi.1	LG15	-	34219836	34242367	0.403450	3.468442	4.184618
ENSONIG00000028737	srek1ip1	LG15	+	34253834	34257096	15.550309	22.357714	26.974207
ENSONIG00000034331	nppc	LG15	+	34359714	34362454	8.441176	12.136440	14.642412
ENSONIG00000012508	ncl	LG15	+	34367975	34375014	114.240364	164.250961	198.166046
ENSONIG00000022246	-	LG15	+	34370171	34370310	0.000000	0.000000	0.000000
ENSONIG00000021545	SNORA75	LG15	+	34373975	34374101	0.000000	0.000000	0.000000
ENSONIG00000012506	b3gnt7	LG15	-	34381224	34384890	1.726061	2.481673	2.994097
ENSONIG00000012495	ARMC9	LG15	-	34393488	34419110	2.264218	4.478893	5.403709
ENSONIG00000031006	-	LG15	+	34412094	34413110	0.000000	0.000000	0.000000
ENSONIG00000027352	polr2h	LG15	+	34418666	34422479	6.585526	9.468448	11.423525
ENSONIG00000012492	-	LG15	+	34424646	34434208	0.000000	0.000000	0.000000
ENSONIG00000025780	-	LG15	+	34443807	34449394	0.000000	0.000000	0.000000
ENSONIG00000041622	-	LG15	-	34670336	34675309	0.000000	0.000000	0.000000
ENSONIG00000012491	EPHB3	LG15	-	34674610	34816950	0.397791	6.791150	8.193410
ENSONIG00000034070	oni-mir-10950	LG15	-	34777780	34777842	0.000000	0.000000	0.000000
ENSONIG00000012490	hykk	LG15	-	35071726	35077837	7.018182	10.090507	12.174027
ENSONIG00000012488	dynlt2b	LG15	-	35123897	35128994	1.050847	1.957499	2.361690
ENSONIG00000012487	-	LG15	-	35130348	35131807	9.518750	13.685739	16.511616
ENSONIG00000027826	-	LG15	+	35132549	35136323	0.000000	0.000000	0.000000
ENSONIG00000041615	-	LG15	+	35138011	35139106	0.000000	0.000000	0.000000
ENSONIG00000012485	-	LG15	+	35140432	35144429	0.000000	0.000000	0.000000
ENSONIG00000040854	MAPRE3	LG15	+	35233537	35236359	0.000000	0.000000	0.000000
ENSONIG00000031588	-	LG15	-	35234628	35235746	0.000000	0.000000	0.000000
ENSONIG00000033244	-	LG15	+	35278747	35317755	0.000000	0.000000	0.000000
ENSONIG00000035034	-	LG15	+	35298268	35301767	0.000000	0.000000	0.000000
ENSONIG00000002568	-	LG15	-	35320816	35342223	2.136816	7.036889	8.489889
ENSONIG00000032100	TSC22D2	LG15	-	35349655	35379377	12.228478	18.349083	22.137863
ENSONIG00000002576	pfn2	LG15	+	35407843	35414040	45.937057	73.901840	89.161339
ENSONIG00000002578	rnf13	LG15	-	35416646	35453605	9.768902	46.037697	55.543716
ENSONIG00000002582	ppp1r2	LG15	+	35455073	35479502	0.455738	11.157046	13.460790
ENSONIG00000002587	acap2b	LG15	+	35487529	35534468	3.210912	7.535558	9.091525
ENSONIG00000002599	psmd1	LG15	-	35553173	35591376	24.678514	36.167580	43.635582
ENSONIG00000041313	htr2b	LG15	+	35574610	35580871	3.321926	5.171675	6.239539
ENSONIG00000030249	-	LG15	-	35592589	35594207	4.051186	5.824660	7.027354
ENSONIG00000002619	her6	LG15	-	35654990	35717347	18.213263	26.847040	32.390503
ENSONIG00000035070	U6	LG15	-	35697145	35697250	0.000000	0.000000	0.000000
ENSONIG00000034276	-	LG15	-	35705541	35705939	0.000000	0.000000	0.000000
ENSONIG00000002620	opa1	LG15	-	35745275	35780742	6.292078	11.085902	13.374956
ENSONIG00000002627	ATP13A3	LG15	-	35787148	35806454	0.000000	0.000000	0.000000
ENSONIG00000030597	tmem44	LG15	-	35821040	35827026	0.000000	0.000000	0.000000
ENSONIG00000002635	lsg1	LG15	-	35829116	35836079	8.412882	13.392842	16.158241
ENSONIG00000020608	fam43a	LG15	+	35837309	35840473	23.036196	33.120667	39.959534
ENSONIG00000031238	-	LG15	-	35837332	35838616	0.000000	0.000000	0.000000
ENSONIG00000002640	xxylt1	LG15	-	35955996	35982498	1.006891	1.447674	1.746595
ENSONIG00000002642	srsf11	LG15	+	35985071	35992042	72.453522	104.171242	125.680862
ENSONIG00000002649	ankrd13c	LG15	-	35995926	36020259	4.948874	8.560877	10.328555
ENSONIG00000002653	cthl	LG15	+	36024380	36033608	20.140751	36.013031	43.449123
ENSONIG00000032014	oni-mir-10680	LG15	-	36056234	36056297	0.000000	0.000000	0.000000
ENSONIG00000027660	ptger3	LG15	-	36099791	36103010	0.000000	0.000000	0.000000
ENSONIG00000002662	zranb2	LG15	-	36106372	36111016	21.170179	30.437775	36.722668
ENSONIG00000035052	-	LG15	-	36176997	36178916	0.000000	0.000000	0.000000
ENSONIG00000002666	negr1	LG15	-	36217740	36374004	0.000000	0.000000	0.000000
ENSONIG00000002670	vtg3	LG15	-	36433117	36442798	0.000000	0.000000	0.000000
ENSONIG00000002680	adgrl4	LG15	-	36445722	36475334	8.323325	12.178700	14.693400
ENSONIG00000002688	ADGRL2	LG15	+	36572331	36661338	2.764472	4.196166	5.062604
ENSONIG00000041452	-	LG15	-	36644821	36645775	0.000000	0.000000	0.000000
ENSONIG00000036779	-	LG15	+	36833872	36834888	0.000000	0.000000	0.000000
ENSONIG00000002698	ttll7	LG15	-	36841458	36914965	0.000000	0.000000	0.000000
ENSONIG00000007412	-	LG15	+	36927437	36938596	0.837487	2.343844	2.827809
ENSONIG00000007411	samd13	LG15	+	36942668	36943976	9.542654	13.720108	16.553082
ENSONIG00000007409	uox	LG15	-	36944864	36948450	1.106550	1.590961	1.919467
ENSONIG00000007405	DNASE2B	LG15	+	36951257	36956083	3.378713	4.857800	5.860855
ENSONIG00000032547	-	LG15	+	36958549	36961616	15.069455	21.666357	26.140099
ENSONIG00000007393	rpf1	LG15	+	36964239	36969755	8.283446	13.653796	16.473078
