Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000039492	-	LG19	-	18006501	18023993	1.247158	1.411502	1.764412
ENSONIG00000001135	shda	LG19	-	18033229	18038528	9.215278	10.429623	13.037282
ENSONIG00000001132	yju2	LG19	-	18040855	18044844	22.902052	25.919975	32.400597
ENSONIG00000001130	CARTPT	LG19	+	18046405	18047412	0.000000	0.000000	0.000000
ENSONIG00000027296	-	LG19	+	18046801	18057839	0.000000	0.000000	0.000000
ENSONIG00000001120	ifi44c2	LG19	+	18060775	18064658	0.000000	0.000000	0.000000
ENSONIG00000001116	-	LG19	+	18065521	18067027	12.470589	14.113903	17.642721
ENSONIG00000019235	gng7	LG19	-	18073464	18073921	0.000000	0.000000	0.000000
ENSONIG00000001108	zgc:101744	LG19	-	18099168	18106535	31.018776	41.938385	52.423996
ENSONIG00000033337	-	LG19	+	18107835	18109170	0.000000	0.000000	0.000000
ENSONIG00000020739	-	LG19	-	18108860	18153475	0.123291	2.054772	2.568515
ENSONIG00000029821	-	LG19	+	18111103	18144936	3.992794	4.518945	5.648791
ENSONIG00000001099	slc1a8b	LG19	+	18113390	18122073	2.309215	2.862746	3.578502
ENSONIG00000001096	elavl1a	LG19	-	18126820	18131314	13.076801	17.082146	21.353094
ENSONIG00000001094	-	LG19	+	18146931	18155287	3.371990	3.816335	4.770511
ENSONIG00000001093	-	LG19	-	18155529	18160292	2.379163	2.692678	3.365912
ENSONIG00000038071	-	LG19	+	18160542	18171264	0.627621	11.254072	14.067863
ENSONIG00000035018	-	LG19	-	18166118	18213525	0.000000	0.000000	0.000000
ENSONIG00000042611	-	LG19	-	18175711	18183777	0.000000	0.000000	0.000000
ENSONIG00000036054	-	LG19	+	18182022	18182794	3.544147	4.011178	5.014070
ENSONIG00000031600	-	LG19	-	18183478	18192227	2.793357	3.161452	3.951892
ENSONIG00000042998	-	LG19	-	18187260	18195975	0.000000	0.000000	0.000000
ENSONIG00000030120	-	LG19	+	18193687	18193998	11.527885	13.046975	16.309034
ENSONIG00000030561	-	LG19	+	18196557	18260081	2.394551	2.710093	3.387682
ENSONIG00000039122	-	LG19	+	18209491	18220328	7.426050	8.404619	10.505978
ENSONIG00000039546	-	LG19	+	18219215	18231535	3.623779	4.101303	5.126729
ENSONIG00000037116	-	LG19	-	18225016	18294987	0.000000	0.000000	0.000000
ENSONIG00000034090	-	LG19	+	18227566	18228419	2.349696	2.659328	3.324224
ENSONIG00000041928	-	LG19	+	18230205	18278023	2.695304	6.599601	8.249662
ENSONIG00000042220	-	LG19	-	18233477	18234511	0.000000	0.000000	0.000000
ENSONIG00000039741	-	LG19	-	18235925	18276133	0.000000	0.000000	0.000000
ENSONIG00000030398	-	LG19	+	18238574	18240338	2.398462	2.714520	3.393216
ENSONIG00000033677	-	LG19	+	18245227	18251565	0.000000	0.000000	0.000000
ENSONIG00000040969	-	LG19	-	18254067	18256679	0.000000	0.000000	0.000000
ENSONIG00000037460	-	LG19	-	18254275	18254720	0.000000	0.000000	0.000000
ENSONIG00000031184	-	LG19	+	18268307	18270253	1.686051	3.900760	4.876045
ENSONIG00000042834	-	LG19	-	18280019	18280797	0.000000	0.000000	0.000000
ENSONIG00000037560	-	LG19	-	18288304	18288770	2.402702	2.719319	3.399214
ENSONIG00000028928	-	LG19	+	18295923	18303986	7.632456	8.638224	10.797990
ENSONIG00000030177	-	LG19	-	18296737	18425789	0.056940	5.694643	7.118443
ENSONIG00000030378	-	LG19	-	18301613	18333796	0.000000	0.000000	0.000000
ENSONIG00000042107	-	LG19	+	18306316	18362899	0.220254	6.838497	8.548287
ENSONIG00000032667	-	LG19	+	18329125	18331306	1.209010	1.368328	1.710443
ENSONIG00000035500	-	LG19	+	18337166	18338195	6.954535	7.870970	9.838903
ENSONIG00000039042	-	LG19	-	18339051	18505396	0.000000	0.000000	0.000000
ENSONIG00000038381	-	LG19	-	18351146	18351717	0.000000	0.000000	0.000000
ENSONIG00000031822	-	LG19	-	18370232	18418967	0.000000	0.000000	0.000000
ENSONIG00000030161	-	LG19	+	18386306	18387556	0.000000	0.000000	0.000000
ENSONIG00000001079	scarb2a	LG19	-	18389112	18483766	0.000000	0.000000	0.000000
ENSONIG00000036189	-	LG19	+	18422902	18423938	2.874853	3.253687	4.067188
ENSONIG00000033195	-	LG19	-	18424427	18464490	6.173022	6.986473	8.733261
ENSONIG00000038593	-	LG19	+	18437747	18439567	0.000000	0.000000	0.000000
ENSONIG00000039201	-	LG19	+	18488165	18488784	0.000000	0.000000	0.000000
ENSONIG00000029647	-	LG19	+	18493240	18497166	0.000000	0.000000	0.000000
ENSONIG00000039518	-	LG19	-	18499937	18504569	1.685438	1.907537	2.384467
ENSONIG00000034033	-	LG19	-	18501318	18508256	0.000000	0.000000	0.000000
ENSONIG00000029008	mapre3a	LG19	-	18513128	18519412	1.203205	1.361758	1.702230
ENSONIG00000029672	-	LG19	-	18542390	18547129	8.615887	9.751247	12.189296
ENSONIG00000001050	dnmt3ab	LG19	-	18548741	18593130	0.000000	0.000000	0.000000
ENSONIG00000001041	dtnbb	LG19	-	18601654	18635883	0.000000	0.000000	0.000000
ENSONIG00000001036	ASXL2	LG19	-	18635986	18651676	6.132082	6.940138	8.675342
ENSONIG00000001032	kif3cb	LG19	-	18651917	18658071	0.000000	0.000000	0.000000
ENSONIG00000001016	hadhab	LG19	-	18658628	18666191	27.412989	53.520264	66.901627
ENSONIG00000001001	RPS6KA5	LG19	+	18669903	18685963	0.000000	0.000000	0.000000
ENSONIG00000000997	mbip	LG19	-	18729081	18734866	3.829845	4.334524	5.418260
ENSONIG00000000990	pax9	LG19	+	18779547	18786790	35.658901	47.840382	59.801640
ENSONIG00000000985	slc25a21	LG19	-	18792028	18872052	1.498461	1.837248	2.296605
ENSONIG00000000975	plekhh1	LG19	-	18874597	18906373	1.662241	2.048198	2.560298
ENSONIG00000034848	zfp36l1a	LG19	+	18976726	18982170	120.775360	136.690552	170.866516
ENSONIG00000020737	tmem229b	LG19	-	19063764	19064360	0.000000	0.000000	0.000000
ENSONIG00000000969	MTA1	LG19	-	19085329	19151490	1.165996	7.175201	8.969175
ENSONIG00000000955	crip2	LG19	+	19139086	19188112	54.937412	252.829666	316.043213
ENSONIG00000000952	-	LG19	-	19201627	19218823	3.165367	3.928141	4.910271
ENSONIG00000000949	ptgr2	LG19	+	19224527	19227980	11.085039	12.545773	15.682520
ENSONIG00000000947	TMEM62	LG19	-	19231230	19237769	2.132872	2.431601	3.039560
ENSONIG00000000940	-	LG19	+	19240700	19256180	0.000000	0.000000	0.000000
ENSONIG00000034490	-	LG19	+	19256911	19262258	2.421773	2.740903	3.426195
ENSONIG00000000931	-	LG19	+	19263629	19273196	2.351454	2.661317	3.326711
ENSONIG00000032198	-	LG19	+	19279637	19296418	0.000000	0.000000	0.000000
ENSONIG00000029649	-	LG19	+	19300839	19313548	2.614660	2.959208	3.699081
ENSONIG00000000914	sptb	LG19	+	19320249	19357653	5.200172	6.772008	8.465174
ENSONIG00000000907	snap23.1	LG19	-	19361159	19372416	36.506962	57.608833	72.012436
ENSONIG00000000905	efna2a	LG19	-	19380357	19462131	0.000000	0.000000	0.000000
ENSONIG00000000899	ptbp1a	LG19	-	19470030	19481233	9.547012	12.276559	15.345997
ENSONIG00000000897	palm1b	LG19	-	19487955	19493613	8.147353	9.220972	11.526439
ENSONIG00000031844	cldn11a	LG19	+	19657372	19659254	26.081081	29.517921	36.898117
ENSONIG00000033117	-	LG19	-	19726752	19730959	10.045151	11.368853	14.211342
ENSONIG00000000857	tnika	LG19	-	19745116	19803266	0.405947	2.093613	2.617067
ENSONIG00000000843	pld1a	LG19	-	19805298	19837992	3.148722	5.185938	6.482548
ENSONIG00000000825	fndc3ba	LG19	-	19854972	19940763	0.000000	0.000000	0.000000
ENSONIG00000035691	-	LG19	+	19890687	19891985	0.000000	0.000000	0.000000
ENSONIG00000000815	PPP2R3A	LG19	-	19950195	19972377	0.000000	0.000000	0.000000
ENSONIG00000027840	nceh1a	LG19	+	20013343	20020106	0.000000	0.000000	0.000000
ENSONIG00000000810	tnfsf10	LG19	+	20025246	20029589	5.399535	6.111060	7.638973
ENSONIG00000042355	oni-mir-10698	LG19	+	20027036	20027090	0.000000	0.000000	0.000000
ENSONIG00000000807	MSL2	LG19	-	20032725	20036146	5.324689	6.026351	7.533085
ENSONIG00000000798	pccb	LG19	+	20039016	20045259	18.763630	31.858511	39.823910
ENSONIG00000000780	STAG1	LG19	-	20047738	20059651	3.175497	4.650377	5.813084
ENSONIG00000000779	slc35g2a	LG19	+	20097347	20098708	0.000000	0.000000	0.000000
ENSONIG00000000774	-	LG19	-	20108683	20113644	1.069950	1.210943	1.513708
ENSONIG00000000770	ATR	LG19	-	20115020	20163975	1.323248	1.725201	2.156543
ENSONIG00000033889	-	LG19	-	20165467	20172050	0.000000	0.000000	0.000000
ENSONIG00000028595	-	LG19	+	20178818	20179900	0.000000	0.000000	0.000000
ENSONIG00000000752	-	LG19	-	20189377	20199848	0.000000	0.000000	0.000000
ENSONIG00000000749	gyg1a	LG19	+	20206006	20215370	30.348742	34.347950	42.935776
ENSONIG00000000740	HLTF	LG19	-	20216877	20232138	3.567964	4.271984	5.340084
ENSONIG00000037588	-	LG19	+	20220425	20222890	0.000000	0.000000	0.000000
ENSONIG00000000726	pak2a	LG19	+	20231962	20247545	50.581345	66.211014	82.765381
ENSONIG00000000721	-	LG19	-	20253498	20269347	0.000000	0.000000	0.000000
ENSONIG00000028957	-	LG19	-	20281328	20290609	2.603166	2.946199	3.682820
ENSONIG00000000712	ahi1	LG19	+	20293040	20300624	1.848758	2.092378	2.615524
ENSONIG00000000707	slc18b1	LG19	-	20302001	20308807	0.647356	1.513579	1.892010
ENSONIG00000041114	slc18b1	LG19	-	20310800	20318262	2.654400	4.238409	5.298114
ENSONIG00000000703	TULP4	LG19	-	20321437	20331381	0.000000	0.000000	0.000000
ENSONIG00000000702	-	LG19	-	20334418	20335834	3.630824	4.109277	5.136695
ENSONIG00000000692	-	LG19	+	20346093	20412649	0.974118	1.132220	1.415303
ENSONIG00000031204	-	LG19	-	20413734	20417627	0.000000	0.000000	0.000000
ENSONIG00000000690	rmnd1	LG19	+	20417792	20421574	7.729224	8.747745	10.934893
ENSONIG00000034281	-	LG19	-	20423477	20430840	0.000000	0.000000	0.000000
ENSONIG00000020736	STX11	LG19	+	20449271	20450432	11.536842	13.057113	16.321707
ENSONIG00000020735	stx11a	LG19	+	20452844	20453749	7.353200	8.322169	10.402914
ENSONIG00000000687	fbxo30a	LG19	-	20458462	20460775	0.000000	0.000000	0.000000
ENSONIG00000000684	SHPRH	LG19	-	20470156	20484701	3.205943	3.779422	4.724369
ENSONIG00000000669	grm1b	LG19	+	20488181	20510375	0.000000	0.000000	0.000000
ENSONIG00000000654	STXBP5	LG19	+	20519676	20546818	1.171174	1.751162	2.188995
ENSONIG00000000652	SASH1	LG19	+	20551722	20604576	0.000000	0.000000	0.000000
ENSONIG00000030647	oni-mir-10778	LG19	+	20599353	20599408	0.000000	0.000000	0.000000
ENSONIG00000032558	ddo	LG19	-	20607475	20608873	2.653676	3.324312	4.155471
ENSONIG00000000646	zbtb24	LG19	+	20612603	20618537	2.285070	2.586185	3.232795
ENSONIG00000000643	-	LG19	-	20619220	20629575	0.000000	0.000000	0.000000
ENSONIG00000037160	-	LG19	-	20644315	20652758	0.000000	0.000000	0.000000
ENSONIG00000000636	afg1la	LG19	-	20657046	20669135	3.277462	4.220985	5.276334
ENSONIG00000000634	SCML4	LG19	+	20670615	20674738	0.000000	0.000000	0.000000
ENSONIG00000000633	vsnl1b	LG19	+	20678180	20684506	0.000000	0.000000	0.000000
ENSONIG00000000625	-	LG19	-	20690056	20704235	0.000000	0.000000	0.000000
ENSONIG00000040960	-	LG19	+	20707166	20713312	0.000000	0.000000	0.000000
ENSONIG00000041562	ANKRD66	LG19	+	20714727	20717769	0.000000	0.000000	0.000000
ENSONIG00000000624	-	LG19	-	20717846	20741633	0.000000	0.000000	0.000000
ENSONIG00000000604	slc5a6b	LG19	-	20744611	20756721	2.705698	5.330309	6.663016
ENSONIG00000000601	cenpo	LG19	+	20757052	20759588	4.569990	5.172202	6.465377
ENSONIG00000000600	TP53I3	LG19	+	20762697	20767248	2.551289	2.887486	3.609427
ENSONIG00000000597	dnajc5gb	LG19	+	20770206	20774711	10.412585	16.875214	21.094429
ENSONIG00000000586	-	LG19	+	20776955	20781274	2.590260	2.931592	3.664561
ENSONIG00000000575	COQ8A	LG19	-	20781505	20793817	6.626066	22.142593	27.678780
ENSONIG00000032078	TATDN3	LG19	-	20796760	20800595	6.803980	7.700575	9.625907
ENSONIG00000000569	fuca2	LG19	+	20800881	20804158	90.712822	102.666527	128.335648
ENSONIG00000033220	-	LG19	+	20814800	20818274	0.000000	0.000000	0.000000
ENSONIG00000000564	txlnbb	LG19	+	20822884	20828555	5.114385	5.788334	7.235558
ENSONIG00000000562	-	LG19	+	20834585	20834992	0.000000	0.000000	0.000000
ENSONIG00000029786	-	LG19	+	20842744	20851519	0.000000	0.000000	0.000000
ENSONIG00000000561	-	LG19	-	20844343	20855864	2.762998	3.127093	3.908942
ENSONIG00000033131	gng2	LG19	-	20857704	20874954	30.269918	34.258743	42.824261
ENSONIG00000000556	frmd6	LG19	-	20887033	20900522	7.710711	9.328780	11.661201
ENSONIG00000035994	-	LG19	-	20936199	20938715	0.000000	0.000000	0.000000
ENSONIG00000000553	tmx1	LG19	-	20958210	20964095	24.605320	28.212774	35.266651
ENSONIG00000000534	pygl	LG19	+	21033563	21046519	113.061378	144.164612	180.209274
ENSONIG00000000531	-	LG19	-	21045420	21050252	3.312411	3.748905	4.686222
ENSONIG00000000516	NIN	LG19	+	21049845	21077311	1.054460	2.059357	2.574246
ENSONIG00000000514	sav1	LG19	+	21079333	21085833	22.486647	25.449829	31.812902
ENSONIG00000000509	atl1	LG19	-	21086777	21102786	0.000000	0.000000	0.000000
ENSONIG00000000486	map4k5	LG19	+	21103252	21131520	27.282629	32.851505	41.065178
ENSONIG00000000483	cdkl1	LG19	+	21134266	21141210	4.113551	4.655615	5.819632
ENSONIG00000000480	dmac2l	LG19	-	21141535	21147308	11.671875	14.715215	18.394375
ENSONIG00000000477	l2hgdh	LG19	+	21147495	21153520	7.426288	8.404889	10.506314
ENSONIG00000000467	sos2	LG19	+	21156028	21192694	1.466268	1.803590	2.254531
ENSONIG00000000456	manba	LG19	-	21196011	21206841	7.748596	10.565822	13.207534
ENSONIG00000015759	UBE2D3	LG19	-	21210896	21213826	90.820122	125.012383	156.268524
ENSONIG00000000449	-	LG19	-	21218511	21231998	5.854383	8.591897	10.740079
ENSONIG00000000442	CPXM1	LG19	+	21236098	21247306	19.412884	28.316862	35.396767
ENSONIG00000000437	wdr32	LG19	-	21252318	21261426	0.000000	0.000000	0.000000
ENSONIG00000000433	HHIPL2	LG19	+	21270360	21278616	0.000000	0.000000	0.000000
ENSONIG00000000430	-	LG19	-	21284712	21292372	17.140429	19.399113	24.249359
ENSONIG00000000427	-	LG19	-	21303145	21313200	0.000000	0.000000	0.000000
ENSONIG00000000423	nenf	LG19	-	21314235	21317620	1.816300	2.055643	2.569604
ENSONIG00000000420	tmem206	LG19	+	21317542	21323330	21.707947	24.568514	30.711239
ENSONIG00000000418	ZNF106	LG19	+	21324547	21340353	1.658337	2.199117	2.748950
ENSONIG00000000403	capn3a	LG19	-	21342085	21353753	0.000000	0.000000	0.000000
ENSONIG00000038934	GANC	LG19	-	21355361	21365239	2.230627	3.622113	4.527729
ENSONIG00000041564	TMEM87A	LG19	+	21367543	21378290	4.918764	6.125517	7.657045
ENSONIG00000000398	vps39	LG19	+	21380638	21400924	2.405078	3.072270	3.840413
ENSONIG00000000389	GALNT16	LG19	+	21413089	21450275	1.540429	6.920349	8.650604
ENSONIG00000000387	numb	LG19	+	21454551	21494005	10.605534	13.890239	17.363134
ENSONIG00000000385	exd2	LG19	+	21497110	21502065	3.868148	4.377874	5.472449
ENSONIG00000040738	erh	LG19	-	21520831	21526206	25.164728	28.480816	35.601711
ENSONIG00000000378	psen1	LG19	+	21529827	21539306	6.099340	11.951684	14.939895
ENSONIG00000000376	PAPLN	LG19	+	21548415	21572727	9.658954	10.931765	13.664971
ENSONIG00000000375	-	LG19	-	21576070	21583063	44.317074	50.156963	62.697422
ENSONIG00000038426	-	LG19	-	21579106	21579168	1.507689	1.706365	2.132998
ENSONIG00000040584	-	LG19	-	21580196	21580258	0.000000	0.000000	0.000000
ENSONIG00000040855	-	LG19	-	21597195	21597635	0.000000	0.000000	0.000000
ENSONIG00000042063	-	LG19	-	21600867	21601577	0.000000	0.000000	0.000000
ENSONIG00000032114	-	LG19	-	21606774	21607510	0.000000	0.000000	0.000000
ENSONIG00000041222	-	LG19	-	21609737	21610450	0.000000	0.000000	0.000000
ENSONIG00000035746	-	LG19	-	21612718	21615003	0.000000	0.000000	0.000000
ENSONIG00000028032	-	LG19	-	21617923	21618988	0.000000	0.000000	0.000000
ENSONIG00000032906	-	LG19	-	21627135	21627974	2.258398	2.555999	3.195060
ENSONIG00000027199	-	LG19	-	21634597	21707654	0.000000	0.000000	0.000000
ENSONIG00000036552	-	LG19	-	21637977	21638644	0.000000	0.000000	0.000000
ENSONIG00000034742	-	LG19	-	21641398	21643289	0.000000	0.000000	0.000000
ENSONIG00000041821	-	LG19	-	21651211	21652104	0.000000	0.000000	0.000000
ENSONIG00000036647	-	LG19	-	21659979	21666478	0.000000	0.000000	0.000000
ENSONIG00000036821	-	LG19	-	21704365	21706370	0.000000	0.000000	0.000000
ENSONIG00000031141	-	LG19	-	21713792	21715939	0.000000	0.000000	0.000000
ENSONIG00000038465	-	LG19	-	21716721	21717481	0.000000	0.000000	0.000000
ENSONIG00000029431	-	LG19	-	21718805	21719564	0.000000	0.000000	0.000000
ENSONIG00000040803	-	LG19	-	21725941	21735497	16.741072	18.947130	23.684372
ENSONIG00000030904	-	LG19	-	21728787	21728849	1.190476	1.347351	1.684222
ENSONIG00000043180	-	LG19	-	21729875	21729928	2.222222	2.515056	3.143881
ENSONIG00000031963	-	LG19	-	21739588	21743238	0.000000	0.000000	0.000000
ENSONIG00000027579	-	LG19	-	21743259	21744430	0.000000	0.000000	0.000000
ENSONIG00000034856	-	LG19	-	21745210	21748107	0.000000	0.000000	0.000000
ENSONIG00000033507	-	LG19	-	21755830	21756939	0.000000	0.000000	0.000000
ENSONIG00000028880	-	LG19	-	21768498	21778329	0.000000	0.000000	0.000000
ENSONIG00000033449	-	LG19	-	21782422	21782886	0.000000	0.000000	0.000000
ENSONIG00000029308	-	LG19	-	21789765	21790853	0.000000	0.000000	0.000000
ENSONIG00000038846	-	LG19	-	21804654	21805049	0.000000	0.000000	0.000000
ENSONIG00000030347	-	LG19	-	21806552	21814812	0.000000	0.000000	0.000000
ENSONIG00000039244	-	LG19	-	21821372	21821964	0.000000	0.000000	0.000000
ENSONIG00000033331	-	LG19	-	21825338	21849683	0.000000	0.000000	0.000000
ENSONIG00000033861	-	LG19	-	21852907	21858067	0.000000	0.000000	0.000000
ENSONIG00000019642	-	LG19	+	21857460	21931977	0.000000	0.000000	0.000000
ENSONIG00000019643	smoc1	LG19	-	21873259	21902280	0.000000	0.000000	0.000000
ENSONIG00000019640	PLEKHD1	LG19	-	21936855	21946390	0.000000	0.000000	0.000000
ENSONIG00000019637	slc39a9	LG19	-	21949661	21954178	6.904914	7.814810	9.768703
ENSONIG00000019634	RBM25	LG19	-	21955851	21966148	66.394966	83.560333	104.452438
ENSONIG00000033665	arg2	LG19	+	21969709	21974908	22.823790	33.443245	41.804867
ENSONIG00000019628	vti1b	LG19	-	21977312	21980738	21.584763	24.429100	30.536966
ENSONIG00000019624	rdh12	LG19	+	21983152	21989460	7.600619	8.602192	10.752949
ENSONIG00000019620	zfyve26	LG19	-	21993664	22012949	1.570155	1.825169	2.281505
ENSONIG00000033837	si:ch211-10a23.2	LG19	+	22015507	22020179	25.865854	29.274332	36.593624
ENSONIG00000019617	plek2	LG19	-	22023173	22026839	1.620903	1.864220	2.330321
ENSONIG00000042193	-	LG19	+	22028476	22034547	1.043347	1.180834	1.476071
ENSONIG00000018037	-	LG19	+	22044960	22047704	0.000000	0.000000	0.000000
ENSONIG00000019614	TC2N	LG19	-	22052115	22062067	2.055701	3.007124	3.758979
ENSONIG00000019612	fbln5	LG19	-	22064314	22075454	38.317387	46.167992	57.711105
ENSONIG00000019610	trip11	LG19	-	22077437	22096772	4.483449	5.487069	6.858970
ENSONIG00000019609	golga5	LG19	-	22098914	22103399	14.570827	17.006697	21.258781
ENSONIG00000019605	rtf1	LG19	-	22107550	22115181	14.840689	19.087984	23.860443
ENSONIG00000019604	ndufaf1	LG19	+	22120855	22123041	4.823741	5.459390	6.824370
ENSONIG00000019603	nusap1	LG19	-	22123460	22126562	15.077740	25.976202	32.470882
ENSONIG00000028844	chp1	LG19	-	22140430	22145771	58.647034	93.423790	116.781998
ENSONIG00000019601	lgmn	LG19	-	22149848	22158326	144.529770	232.085281	290.112244
ENSONIG00000019596	PCNX1	LG19	-	22161018	22193401	1.904803	2.206568	2.758263
ENSONIG00000019594	med6	LG19	-	22195329	22198399	15.526731	18.878853	23.599024
ENSONIG00000029231	-	LG19	+	22201632	22204155	4.041835	4.574448	5.718172
ENSONIG00000019592	MAP3K9	LG19	-	22208684	22225614	0.000000	0.000000	0.000000
ENSONIG00000019591	slc8a3	LG19	-	22231722	22349261	0.000000	0.000000	0.000000
ENSONIG00000040073	cox16	LG19	-	22367848	22372601	15.788491	17.869022	22.336712
ENSONIG00000019588	actn1	LG19	-	22392724	22449517	101.366905	182.408539	228.015091
ENSONIG00000037334	oni-mir-10767	LG19	-	22421776	22421843	0.000000	0.000000	0.000000
ENSONIG00000019587	dcaf5	LG19	-	22465495	22481216	9.692883	10.970164	13.712972
ENSONIG00000019584	pacs2	LG19	-	22487900	22547862	0.000000	0.000000	0.000000
ENSONIG00000041963	srsf5a	LG19	-	22552312	22557311	162.693268	184.132202	230.169724
ENSONIG00000019582	-	LG19	-	22561459	22568681	0.000000	0.000000	0.000000
ENSONIG00000028143	synj2bp	LG19	-	22572212	22574207	16.918919	19.148413	23.935980
ENSONIG00000019580	lgals3a	LG19	-	22576540	22580515	44.622787	50.502964	63.129932
ENSONIG00000032629	gmfb	LG19	+	22587498	22590761	15.651151	23.199081	28.999416
ENSONIG00000036646	cnih1	LG19	+	22594372	22599485	7.706734	21.543749	26.930208
ENSONIG00000019575	cdkn3	LG19	-	22602188	22608058	2.129964	4.840321	6.050519
ENSONIG00000019574	slc39a8	LG19	+	22618202	22626773	0.000000	0.000000	0.000000
ENSONIG00000021199	-	LG19	+	22629535	22630197	37.221718	42.126614	52.659290
ENSONIG00000019569	DCTN1	LG19	+	22634630	22666218	0.000000	0.000000	0.000000
ENSONIG00000019568	kcnk5a	LG19	-	22691609	22706649	5.576839	6.311728	7.889813
ENSONIG00000019563	kif6	LG19	-	22765326	22843398	0.000000	0.000000	0.000000
ENSONIG00000019560	DAAM2	LG19	+	22865302	22975273	3.071740	3.901184	4.876575
ENSONIG00000019558	mocs1	LG19	-	22982806	23009546	0.518676	5.698444	7.123193
ENSONIG00000019559	-	LG19	-	22986940	22988760	0.000000	0.000000	0.000000
ENSONIG00000030789	KCNF1	LG19	-	23037890	23039715	0.000000	0.000000	0.000000
ENSONIG00000019557	ATP6V1C2	LG19	-	23045535	23065659	0.000000	0.000000	0.000000
ENSONIG00000028615	-	LG19	+	23054955	23055971	0.000000	0.000000	0.000000
ENSONIG00000019556	nol10	LG19	+	23065680	23082648	3.674978	6.593650	8.242222
ENSONIG00000019555	odc1	LG19	+	23094563	23098084	3.466528	4.452449	5.565669
ENSONIG00000019554	-	LG19	-	23106999	23112188	0.000000	0.000000	0.000000
ENSONIG00000019553	-	LG19	-	23120129	23126149	0.000000	0.000000	0.000000
ENSONIG00000019551	wdr35	LG19	-	23140874	23160380	2.271407	2.846402	3.558072
ENSONIG00000019549	fosl2	LG19	-	23198739	23204645	28.779728	32.572182	40.716019
ENSONIG00000019548	babam2	LG19	-	23223555	23333817	13.217378	27.420586	34.276402
ENSONIG00000019547	rbks	LG19	+	23335455	23389037	2.009198	7.157456	8.946994
ENSONIG00000036327	mrpl33	LG19	-	23386819	23388589	41.468014	50.822815	63.529755
ENSONIG00000019546	-	LG19	+	23429825	23459359	8.438683	15.022633	18.778656
ENSONIG00000019545	SLC4A1AP	LG19	-	23462963	23472691	12.795529	14.481663	18.102428
ENSONIG00000032572	supt7l	LG19	+	23471909	23477085	4.929826	12.043859	15.055115
ENSONIG00000041929	trmt61b	LG19	-	24040004	24042046	3.112262	3.522381	4.403061
ENSONIG00000019540	wdr43	LG19	+	24043578	24060566	9.648951	16.313469	20.392231
ENSONIG00000019537	-	LG19	+	24161911	24567389	0.000000	0.000000	0.000000
ENSONIG00000019531	rock2a	LG19	-	24532979	24695958	2.217286	12.968249	16.210627
ENSONIG00000019535	-	LG19	-	24582497	24626062	0.000000	0.000000	0.000000
ENSONIG00000028443	-	LG19	+	24627648	24629829	0.000000	0.000000	0.000000
ENSONIG00000019533	-	LG19	+	24631095	24652462	13.670471	16.317656	20.397465
ENSONIG00000019530	sobpa	LG19	-	24711403	24759326	0.000000	0.000000	0.000000
ENSONIG00000019529	pdss2	LG19	+	24764646	24797478	10.075570	12.450885	15.563909
ENSONIG00000019528	-	LG19	+	24812321	24814820	12.092592	13.686096	17.107952
ENSONIG00000019527	mtres1	LG19	-	24816604	24819299	14.711513	16.872423	21.090939
ENSONIG00000019525	utp25	LG19	+	24840107	24850566	3.091423	3.498796	4.373580
ENSONIG00000019523	-	LG19	+	24851241	24852765	0.000000	0.000000	0.000000
ENSONIG00000038868	-	LG19	+	24858412	24864031	0.000000	0.000000	0.000000
ENSONIG00000019521	adprs	LG19	-	24864121	24870419	7.847112	12.287167	15.359257
ENSONIG00000019515	-	LG19	+	24878637	24894679	1.096803	1.241334	1.551698
ENSONIG00000031573	-	LG19	-	24904414	24907521	36.041885	44.393959	55.493530
ENSONIG00000019512	NRDE2	LG19	+	24909331	24921485	5.466556	6.186913	7.733791
ENSONIG00000041731	-	LG19	+	24954490	24962619	289.189514	636.942444	796.193481
ENSONIG00000019504	ttc7b	LG19	-	24968524	24993446	2.752396	9.596159	11.995432
ENSONIG00000019503	fam177a1	LG19	+	24993778	24997052	8.036672	10.139709	12.674883
ENSONIG00000019502	ppp2r3c	LG19	-	25000407	25005974	8.838123	16.190306	20.238276
ENSONIG00000042139	-	LG19	-	25004587	25005013	0.000000	0.000000	0.000000
ENSONIG00000019501	PRORP	LG19	+	25006565	25027080	5.620523	8.054545	10.068377
ENSONIG00000019500	psma6a	LG19	+	25027963	25034259	12.234273	23.261497	29.077436
ENSONIG00000019499	nfkbiab	LG19	-	25037633	25040853	83.570534	94.583054	118.231117
ENSONIG00000043211	INSM2	LG19	+	25061314	25063245	0.000000	0.000000	0.000000
ENSONIG00000019498	RALGAPA1	LG19	-	25066723	25135475	2.758644	3.994040	4.992647
ENSONIG00000019497	-	LG19	+	25137166	25140123	7.212033	9.500403	11.875735
ENSONIG00000019496	-	LG19	-	25145826	25150951	7.450626	8.581627	10.727242
ENSONIG00000042151	-	LG19	-	25160521	25162262	0.000000	0.000000	0.000000
ENSONIG00000019495	gemin2	LG19	+	25162612	25165739	8.053673	10.273998	12.842747
ENSONIG00000035268	pnn	LG19	-	25168006	25172695	58.473911	68.639008	85.800430
ENSONIG00000019493	FBXO33	LG19	-	25183557	25191209	0.000000	0.000000	0.000000
ENSONIG00000034809	-	LG19	-	25603239	25604788	0.000000	0.000000	0.000000
